Latitude,Longitude,RowID,IncidentNumber,ArrestNumber,Age,Sex,Race,ArrestDateTime,ArrestLocation,IncidentOffence,IncidentLocation,Charge_CJIS,ChargeDescription,District,Post,Neighborhood,GeoLocation,Shape,geometry,longitude,latitude,address_test,c_cjisid,c_chargeid,c_cjiscode,c_class,c_describe35,c_describe70,Detail,c_date_begin,c_date_end,c_article,c_section,c_subsec,c_paragraph,c_felony,c_jailable,c_phrqd,c_maxfine,c_timetype,c_timeamt,c_ruleno,c_description,c_notes,c_mod_date,c_new_date,describe_test,Charge
39.2286,-76.5901,103169,24I06789,24152137,54.0,Male,Black,2024-09-20 14:30:00+00:00,4000 FAIRHAVEN AVE,Unknown Offense,4000 FAIRHAVEN AVE,1 1609,HGV,Southern,913,Curtis Bay,"(39.2286,-76.5901)",,POINT (-76.5901 39.2286),-76.5901,39.2286,True,9122.0,17662.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2012-10-01,2018-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.
4. _______(describe offense), an offense under the laws of  [______(state)/the United States] that would constitute a [crime/crime of violence] under ________(cite statute from options above), if committed in this state.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2018-08-28,2012-08-01,True,Possess Etc. Firearm with Conviction
39.2907,-76.6458,107568,24I05486,24149488,31.0,Male,Black,2024-09-16 21:19:00+00:00,1800 LEXINGTON ST,Unknown Offense,1800 LEXINGTON ST,1 1609,HGV,Southwest,826,Franklin Square,"(39.2907,-76.6458)",,POINT (-76.6458 39.2907),-76.6458,39.2907,True,9048.0,17565.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2011-10-01,2012-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2012-08-01,2011-08-08,True,Possess Etc. Firearm with Conviction
39.2907,-76.6458,107568,24I05486,24149488,31.0,Male,Black,2024-09-16 21:19:00+00:00,1800 LEXINGTON ST,Unknown Offense,1800 LEXINGTON ST,1 1609,HGV,Southwest,826,Franklin Square,"(39.2907,-76.6458)",,POINT (-76.6458 39.2907),-76.6458,39.2907,True,9122.0,17662.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2012-10-01,2018-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.
4. _______(describe offense), an offense under the laws of  [______(state)/the United States] that would constitute a [crime/crime of violence] under ________(cite statute from options above), if committed in this state.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2018-08-28,2012-08-01,True,Possess Etc. Firearm with Conviction
0.0,0.0,107569,24I05467,24149477,32.0,Male,Black,2024-09-16 20:28:00+00:00,900 PATAPSCO ST,Unknown Offense,900 PATAPSCO ST,1 1609,HANDGUN VIOLATION,,,,"(0,0)",,POINT (0 0),0.0,0.0,True,9048.0,17565.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2011-10-01,2012-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2012-08-01,2011-08-08,True,Possess Etc. Firearm with Conviction
0.0,0.0,107569,24I05467,24149477,32.0,Male,Black,2024-09-16 20:28:00+00:00,900 PATAPSCO ST,Unknown Offense,900 PATAPSCO ST,1 1609,HANDGUN VIOLATION,,,,"(0,0)",,POINT (0 0),0.0,0.0,True,9122.0,17662.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2012-10-01,2018-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.
4. _______(describe offense), an offense under the laws of  [______(state)/the United States] that would constitute a [crime/crime of violence] under ________(cite statute from options above), if committed in this state.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2018-08-28,2012-08-01,True,Possess Etc. Firearm with Conviction
39.3014,-76.6072,107572,24I05463,24149483,30.0,Male,Black,2024-09-16 20:05:00+00:00,700 EAGER ST,Unknown Offense,700 EAGER ST,1 1609,HGV,Central,124,Johnston Square,"(39.3014,-76.6072)",,POINT (-76.6072 39.3014),-76.6072,39.3014,True,9048.0,17565.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2011-10-01,2012-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2012-08-01,2011-08-08,True,Possess Etc. Firearm with Conviction
39.3014,-76.6072,107572,24I05463,24149483,30.0,Male,Black,2024-09-16 20:05:00+00:00,700 EAGER ST,Unknown Offense,700 EAGER ST,1 1609,HGV,Central,124,Johnston Square,"(39.3014,-76.6072)",,POINT (-76.6072 39.3014),-76.6072,39.3014,True,9122.0,17662.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2012-10-01,2018-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.
4. _______(describe offense), an offense under the laws of  [______(state)/the United States] that would constitute a [crime/crime of violence] under ________(cite statute from options above), if committed in this state.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2018-08-28,2012-08-01,True,Possess Etc. Firearm with Conviction
39.3093,-76.6419,107588,24I05345,24149356,24.0,Male,Black,2024-09-16 15:25:00+00:00,2400 PENNSYLVANIA AVE,Unknown Offense,2400 PENNSYLVANIA AVE,1 1609,HANDGUN VIOLATION,Western,728,Penn North,"(39.3093,-76.6419)",,POINT (-76.6419 39.3093),-76.6419,39.3093,True,9048.0,17565.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2011-10-01,2012-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2012-08-01,2011-08-08,True,Possess Etc. Firearm with Conviction
39.3093,-76.6419,107588,24I05345,24149356,24.0,Male,Black,2024-09-16 15:25:00+00:00,2400 PENNSYLVANIA AVE,Unknown Offense,2400 PENNSYLVANIA AVE,1 1609,HANDGUN VIOLATION,Western,728,Penn North,"(39.3093,-76.6419)",,POINT (-76.6419 39.3093),-76.6419,39.3093,True,9122.0,17662.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2012-10-01,2018-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.
4. _______(describe offense), an offense under the laws of  [______(state)/the United States] that would constitute a [crime/crime of violence] under ________(cite statute from options above), if committed in this state.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2018-08-28,2012-08-01,True,Possess Etc. Firearm with Conviction
39.3007,-76.6268,108547,24I04890,24148530,58.0,Male,Black,2024-09-15 13:24:00+00:00,1100 STODDARD CT,Unknown Offense,1100 STODDARD CT,1 1609,HGV,Western,714,Upton,"(39.3007,-76.6268)",,POINT (-76.6268 39.3007),-76.6268,39.3007,True,9048.0,17565.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2011-10-01,2012-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2012-08-01,2011-08-08,True,Possess Etc. Firearm with Conviction
39.3007,-76.6268,108547,24I04890,24148530,58.0,Male,Black,2024-09-15 13:24:00+00:00,1100 STODDARD CT,Unknown Offense,1100 STODDARD CT,1 1609,HGV,Western,714,Upton,"(39.3007,-76.6268)",,POINT (-76.6268 39.3007),-76.6268,39.3007,True,9122.0,17662.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2012-10-01,2018-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.
4. _______(describe offense), an offense under the laws of  [______(state)/the United States] that would constitute a [crime/crime of violence] under ________(cite statute from options above), if committed in this state.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2018-08-28,2012-08-01,True,Possess Etc. Firearm with Conviction
39.3239,-76.592,115247,24I02773,24145150,34.0,Male,Black,2024-09-09 10:45:00+00:00,2800 TIVOLY AVE,Unknown Offense,2800 TIVOLY AVE,1 1609,HGV,Eastern,315,Coldstream Homestead Montebello,"(39.3239,-76.592)",,POINT (-76.592 39.3239),-76.592,39.3239,True,9048.0,17565.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2011-10-01,2012-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2012-08-01,2011-08-08,True,Possess Etc. Firearm with Conviction
39.3239,-76.592,115247,24I02773,24145150,34.0,Male,Black,2024-09-09 10:45:00+00:00,2800 TIVOLY AVE,Unknown Offense,2800 TIVOLY AVE,1 1609,HGV,Eastern,315,Coldstream Homestead Montebello,"(39.3239,-76.592)",,POINT (-76.592 39.3239),-76.592,39.3239,True,9122.0,17662.0,11609.0,,FIREARM POSS W/FEL CONVICT,FIREARM POSS W/FELONY CONVICTION,FIREARM POSS W/FELONY CONVICTION,2012-10-01,2018-09-30,PS,5,133,c,Y,Y,Y,0.0,Y,15.0,,"...did possess a regulated firearm after having been convicted of: ___________. (choose from below)

1. a crime of violence as defined in PS 5-101(c);
2. a crime of violence as defined in CR 14-101;
3. a violation of [5-602/5-603/5-604/5-605/5-612/5-613/5-614] of the Criminal Law Article.
4. _______(describe offense), an offense under the laws of  [______(state)/the United States] that would constitute a [crime/crime of violence] under ________(cite statute from options above), if committed in this state.","NOTE: A person convicted of this charge is subject to a mandatory minimum sentence of 5 years, of which any part may not be suspended.  Except as noted in CS 4-305, the defendant is not eligible for parole during the mandatory minimum sentence.  See CR 5-133(c)(3) for court discretion of mandatory minimum sentence and required State's Attorney notification. Each violation shall be considered a separate offense.",2018-08-28,2012-08-01,True,Possess Etc. Firearm with Conviction
